,Unnamed: 0,avgRating,listingBathroomLabel,bathrooms,listingBedLabel,bedrooms,beds,businessHostLabel,city,listingGuestLabel,id,isAutoTranslated,isNewListing,isSuperhost,relaxedFilterLabels,localizedCityName,localizedDistanceText,locationTitle,locationContext,listingName,listingObjType,neighborhood,previewTags,publicAddress,reviewsCount,roomType,roomTypeCategory,roomTypeId,spaceType,starRating,title,avgRatingLocalized,accessibilityLabel,price,qualifier,adults,children,infants,pets
478,478,4.9,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1077143032357844322,False,False,False,,Calgary,,,,Amazing view one bedroom apartment Downtown #701,REGULAR,,[],"Calgary, AB, Canada",48,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.9 (48),$79 CAD per night,$79 CAD,night,1,0,0,0
479,479,4.96,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,1190798752245030615,False,False,True,,Calgary,,,,Luxury Condo in the Heart of Downtown|Free Parking,REGULAR,,[],"Calgary, AB, Canada",52,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.96 (52),$95 CAD per night,$95 CAD,night,1,0,0,0
480,480,5.0,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1085616786026901310,False,False,True,,Calgary,,,,"""Baja Blast"" 2BR |Mins to Stampede | Rooftop Patio",REGULAR,,[],"Calgary, AB, Canada",24,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,5.0 (24),$91 CAD per night,$91 CAD,night,1,0,0,0
481,481,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1324189006957914168,False,True,False,,Calgary,,,,DT one bedroom w/ heated parking,REGULAR,,[],"Calgary, AB, Canada",1,Entire home/apt,entire_home,,Apartment,,Apartment in Downtown Calgary,New,$99 CAD per night,$99 CAD,night,1,0,0,0
482,482,4.7,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,878149958164235510,False,False,False,,Calgary,,,,Great Location in Bridgeland Feel at Home Vibes,REGULAR,,[],"Calgary, AB, Canada",23,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Northeast Calgary,4.7 (23),$77 CAD per night,$77 CAD,night,1,0,0,0
483,483,,0 shared baths,0.0,1 bed,1,1,,Calgary,2 guests,1336997702359487871,False,True,False,,Calgary,,,,Dee's  King-Size Comfort!,REGULAR,,[],"Calgary, AB, Canada",1,Private room,private_room,,Hotel room,,Hotel in Southwest Calgary,New,$69 CAD per night,$69 CAD,night,1,0,0,0
484,484,4.97,2 baths,2.0,1 bed,1,1,,Calgary,4 guests,873415992299458215,False,False,True,,Calgary,,,,Trendy Condo Near DT & River w Underground Parking,REGULAR,,[],"Calgary, AB, Canada",94,Entire home/apt,entire_home,,Condo,5.0,Condo in Southeast Calgary,4.97 (94),$99 CAD per night,$99 CAD,night,1,0,0,0
485,485,4.55,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1051488612271626929,False,False,True,,Calgary,,,,Newly Renovated 2 BDRM Near DT & River w/ Parking,REGULAR,,[],"Calgary, AB, Canada",33,Entire home/apt,entire_home,,Home,4.5,Home in Northwest Calgary,4.55 (33),$70 CAD per night,$70 CAD,night,1,0,0,0
486,486,4.69,2 baths,2.0,1 bed,0,1,,Calgary,2 guests,21129855,False,False,False,,Calgary,,,,"Downtown Condo; Great River Views, WiFi & A/C.",REGULAR,,[],"Calgary, AB, Canada",261,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Downtown Calgary,4.69 (261),$69 CAD per night,$69 CAD,night,1,0,0,0
487,487,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1342144321943523065,False,True,False,,Calgary,,,,The Apollo | Penthouse suite |  17th Ave | Views,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Condo,,Condo in Southwest Calgary,New,$122 CAD per night,$122 CAD,night,1,0,0,0
488,488,4.94,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,549555344468380807,False,False,True,,Calgary,,,,Inglewood Condo - 12 min walk to Saddledome/10 DT,REGULAR,,[],"Calgary, AB, Canada",77,Entire home/apt,entire_home,,Condo,5.0,Condo in Southeast Calgary,4.94 (77),$89 CAD per night,$89 CAD,night,1,0,0,0
489,489,4.87,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,21460949,False,False,False,,Calgary,,,,"Downtown Riverview Condo, WiFi, Restaurants.",REGULAR,,[],"Calgary, AB, Canada",291,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.87 (291),$80 CAD per night,$80 CAD,night,1,0,0,0
490,490,4.94,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,674033453897579572,False,False,True,,Calgary,,,,2 Story luxury  penthouse in downtown Calgary,REGULAR,,[],"Calgary, AB, Canada",126,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.94 (126),$279 CAD per night,$279 CAD,night,1,0,0,0
491,491,4.95,1 bath,1.0,1 bed,1,1,,Calgary,4 guests,29944736,False,False,True,,Calgary,,,,Spacious One Bedroom Queen Bed Inner City Stay,REGULAR,,[],"Calgary, AB, Canada",174,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,4.95 (174),$65 CAD per night,$65 CAD,night,1,0,0,0
492,492,4.96,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,882717016243097239,False,False,True,,Calgary,,,,2 Min Walk To Stampede! Entire Condo + Parking,REGULAR,,[],"Calgary, AB, Canada",288,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.96 (288),$115 CAD per night,$115 CAD,night,1,0,0,0
493,493,,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1343515331981335318,False,True,True,,Calgary,,,,Calgary Tower View | King Bed |AC | Gym | 2BR,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Downtown Calgary,New,$105 CAD per night,$105 CAD,night,1,0,0,0
494,494,4.93,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,911093402768399797,False,False,True,,Calgary,,,,Fun & Cheerful | Downtown Hideaway | RIVER VIEWS!,REGULAR,,[],"Calgary, AB, Canada",121,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.93 (121),$93 CAD per night,$93 CAD,night,1,0,0,0
495,495,4.82,1 private bath,1.0,1 bed,1,1,,Calgary,1 guest,1063136493847645432,False,False,True,,Calgary,,,,"a cozy, quiet and secure place.",REGULAR,,[],"Calgary, AB, Canada",114,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.82 (114),$45 CAD per night,$45 CAD,night,1,0,0,0
496,496,4.97,1 shared bath,1.0,1 bed,1,1,,Calgary,1 guest,53364266,False,False,True,,Calgary,,,,"Cozy Bedroom, Close to Airport/Downtown",REGULAR,,[],"Calgary, AB, Canada",178,Private room,private_room,,Private room,5.0,Room in Northwest Calgary,4.97 (178),$30 CAD per night,$30 CAD,night,1,0,0,0
497,497,,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1342478343672051659,False,True,False,,Calgary,,,,Downtown*Ctrain*Modern*KingBed,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Beltline,New,$95 CAD per night,$95 CAD,night,1,0,0,0
498,498,,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,1218687631746385770,False,False,False,,Calgary,,,,EW3- bedroom,REGULAR,,[],"Calgary, AB, Canada",1,Private room,private_room,,Private room,,Room in Southeast Calgary,,$30 CAD per night,$30 CAD,night,1,0,0,0
499,499,4.67,2 baths,2.0,2 beds,2,2,,Calgary,5 guests,1253862111049547842,False,False,True,,Calgary,,,,Brooklyn Poker Lounge • 2Bed/2Bath • Free Parking!,REGULAR,,[],"Calgary, AB, Canada",12,Entire home/apt,entire_home,,Condo,4.5,Condo in Downtown Calgary,4.67 (12),$99 CAD per night,$99 CAD,night,1,0,0,0
